family,suite,epsilon,n_runs,n_complete,n_ok,n_body_observations,group_class,repeat_classes,body_broadband_chaos_score_mean,body_chaos_score_mean,body_spectral_entropy_mean,mean_max_abs_ke_drift_pct,mean_min_separation,mean_max_impulse_global_p_drift,mean_max_impulse_global_h_drift,n_periodic,n_quasi-periodic,n_sensitive-regular,n_complex-regular,n_chaotic-like,n_chaotic,n_chaotic-candidate,n_ambiguous,n_mixed,n_incomplete
spheroid_prolate,heterogeneous_sphere,0.003,10,10,10,20,mixed,chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;periodic;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;periodic;complex-regular;chaotic-like;chaotic-like;chaotic-like;chaotic-like,0.62977962546,0.611589194845,0.472798233477,109.902337388,7.73797927947,1.34641665595e-08,0.0626913790075,2,0,0,1,17,0,0,0,0,0
spheroid_prolate,heterogeneous_sphere,0.01,10,10,10,20,mixed,complex-regular;chaotic-like;chaotic-like;periodic;periodic;periodic;quasi-periodic;quasi-periodic;chaotic-like;chaotic-like;periodic;periodic;quasi-periodic;quasi-periodic;periodic;chaotic-like;periodic;quasi-periodic;chaotic-like;quasi-periodic,0.348164074053,0.346196191639,0.358914819508,87.019909724,7.53900839689,2.05815787608e-08,0.046008223477,7,6,0,1,6,0,0,0,0,0
spheroid_prolate,heterogeneous_sphere,0.03,10,10,10,20,mixed,periodic;periodic;quasi-periodic;periodic;periodic;periodic;periodic;periodic;periodic;periodic;quasi-periodic;quasi-periodic;quasi-periodic;periodic;chaotic-like;chaotic-like;periodic;periodic;periodic;quasi-periodic,0.18733093938,0.177379298654,0.268714132889,41.100142912,7.51507624608,2.35670525182e-08,0.0438761017489,13,5,0,0,2,0,0,0,0,0
spheroid_prolate,heterogeneous_sphere,0.1,10,10,10,20,periodic,quasi-periodic;periodic;quasi-periodic;periodic;quasi-periodic;periodic;periodic;periodic;periodic;periodic;periodic;periodic;periodic;periodic;quasi-periodic;periodic;quasi-periodic;periodic;periodic;periodic,0.143010810922,0.110114245994,0.245161390152,7.94422116857,7.07526058668,1.79023446539e-08,0.0189035972598,15,5,0,0,0,0,0,0,0,0
spheroid_prolate,heterogeneous_sphere,0.3,10,10,10,20,periodic,quasi-periodic;periodic;quasi-periodic;periodic;quasi-periodic;periodic;periodic;periodic;quasi-periodic;periodic;quasi-periodic;periodic;periodic;periodic;quasi-periodic;periodic;periodic;periodic;periodic;periodic,0.148419584737,0.114452327812,0.253505534775,65.7720594923,6.50348592096,0.00411416705266,0.521067614047,14,6,0,0,0,0,0,0,0,0
spheroid_prolate,heterogeneous_sphere,1.0,10,10,10,20,periodic,quasi-periodic;periodic;quasi-periodic;periodic;periodic;periodic;quasi-periodic;periodic;quasi-periodic;periodic;quasi-periodic;periodic;quasi-periodic;periodic;quasi-periodic;periodic;periodic;periodic;periodic;periodic,0.152772103372,0.124042559969,0.261284578826,1.21583880975,7.47624886879,3.29862446892e-09,0.0099799675998,13,7,0,0,0,0,0,0,0,0
spheroid_prolate,homogeneous,0.0,10,10,10,20,mixed,chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;quasi-periodic;periodic;chaotic-like;chaotic-like;quasi-periodic;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like,0.762340171877,0.761981634446,0.518402493471,176.973281651,7.9999609641,2.14107289871e-09,0.112660103802,1,2,0,0,17,0,0,0,0,0
spheroid_prolate,homogeneous,0.0001,10,10,10,20,chaotic-like,chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;quasi-periodic;quasi-periodic;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like,0.80373716971,0.80726470066,0.528628492725,178.842989877,7.97797825951,3.68691470261e-09,0.0571907453132,0,2,0,0,18,0,0,0,0,0
spheroid_prolate,homogeneous,0.0003,10,10,10,20,mixed,periodic;periodic;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;quasi-periodic;quasi-periodic;periodic;periodic;chaotic-like;chaotic-like;chaotic-like;chaotic-like;periodic;periodic,0.561855148907,0.551287624357,0.424623161744,120.824592543,7.99239861075,9.85233834303e-09,0.0318934027998,6,2,0,0,12,0,0,0,0,0
spheroid_prolate,homogeneous,0.001,10,10,10,20,mixed,periodic;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;quasi-periodic;periodic;complex-regular;periodic;periodic;quasi-periodic,0.559532798409,0.551625550084,0.445357167049,78.2941857621,7.91952137882,1.58021759523e-08,0.0273367292861,4,2,0,1,13,0,0,0,0,0
spheroid_prolate,homogeneous,0.003,10,10,10,20,mixed,chaotic-like;quasi-periodic;chaotic-like;periodic;quasi-periodic;chaotic-like;quasi-periodic;periodic;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;periodic;periodic;chaotic-like;chaotic-like;chaotic-like;chaotic-like,0.524598510161,0.501870903011,0.427541047602,105.309457165,7.80418670446,2.03606943738e-08,0.0404242047704,4,3,0,0,13,0,0,0,0,0
spheroid_prolate,homogeneous,0.01,10,10,10,20,mixed,chaotic-like;chaotic-like;periodic;periodic;periodic;periodic;quasi-periodic;chaotic-like;periodic;periodic;periodic;periodic;quasi-periodic;periodic;chaotic-like;chaotic-like;periodic;chaotic-like;chaotic-like;chaotic-like,0.452986937242,0.439813955027,0.386963583319,596.163261441,6.67976121069,1.90879110829e-08,0.275442992254,10,2,0,0,8,0,0,0,0,0
spheroid_prolate,homogeneous,0.03,10,10,10,20,mixed,periodic;periodic;periodic;periodic;periodic;periodic;chaotic-like;chaotic-like;quasi-periodic;periodic;quasi-periodic;periodic;periodic;periodic;periodic;periodic;periodic;periodic;periodic;periodic,0.222123012853,0.198576205569,0.284524934737,155.224494649,6.75319127798,1.91630240911e-08,0.193729461593,16,2,0,0,2,0,0,0,0,0
spheroid_prolate,homogeneous,0.1,10,10,10,20,mixed,periodic;periodic;quasi-periodic;quasi-periodic;periodic;quasi-periodic;periodic;quasi-periodic;periodic;quasi-periodic;quasi-periodic;periodic;quasi-periodic;periodic;complex-regular;chaotic-like;periodic;periodic;periodic;quasi-periodic,0.176268708199,0.155749827362,0.277320200945,15.2374487468,7.59167903285,1.9553454216e-08,0.0363730350958,10,8,0,1,1,0,0,0,0,0
spheroid_prolate,homogeneous,0.3,10,10,10,20,periodic,periodic;periodic;quasi-periodic;periodic;quasi-periodic;quasi-periodic;periodic;quasi-periodic;quasi-periodic;quasi-periodic;quasi-periodic;quasi-periodic;periodic;periodic;periodic;periodic;quasi-periodic;periodic;periodic;periodic,0.179396975835,0.14746644072,0.306137719139,1.14798030673,7.26686635164,8.88130920075e-09,0.0157545547014,11,9,0,0,0,0,0,0,0,0
spheroid_prolate,homogeneous,1.0,10,10,10,20,periodic,periodic;quasi-periodic;periodic;periodic;quasi-periodic;quasi-periodic;periodic;quasi-periodic;quasi-periodic;quasi-periodic;periodic;periodic;periodic;quasi-periodic;periodic;quasi-periodic;periodic;quasi-periodic;quasi-periodic;periodic,0.172852742865,0.158436904427,0.296201639849,2.81369270597,7.09192834129,5.86033158497e-09,0.261595113718,10,10,0,0,0,0,0,0,0,0
triaxial,heterogeneous_aspherical,0.0,10,10,10,20,mixed,periodic;complex-regular;periodic;quasi-periodic;periodic;complex-regular;periodic;complex-regular;periodic;chaotic-like;periodic;chaotic-like;periodic;chaotic-like;periodic;complex-regular;periodic;chaotic-like;periodic;chaotic-like,0.346034326892,0.335600502644,0.339337487307,12.0237166562,6.51751076508,0.00599402485003,0.577603598894,10,1,0,4,5,0,0,0,0,0
triaxial,heterogeneous_aspherical,0.0001,10,10,10,20,mixed,periodic;complex-regular;periodic;complex-regular;periodic;quasi-periodic;periodic;chaotic-like;periodic;complex-regular;periodic;complex-regular;periodic;quasi-periodic;periodic;complex-regular;periodic;complex-regular;periodic;chaotic-like,0.244867513631,0.240523321528,0.300366171629,14.1649318158,6.86480000981,5.97183070027e-09,0.0527140182884,10,2,0,6,2,0,0,0,0,0
triaxial,heterogeneous_aspherical,0.0003,10,10,10,20,mixed,periodic;chaotic-like;periodic;complex-regular;periodic;complex-regular;periodic;complex-regular;periodic;complex-regular;periodic;complex-regular;periodic;complex-regular;periodic;chaotic-like;periodic;complex-regular;periodic;complex-regular,0.248278882442,0.235657024778,0.316838787737,1.82995063915,6.94394836971,3.19525470561e-09,0.0245715887678,10,0,0,8,2,0,0,0,0,0
triaxial,heterogeneous_aspherical,0.001,10,10,10,20,mixed,periodic;chaotic-like;periodic;chaotic-like;periodic;chaotic-like;periodic;chaotic-like;periodic;chaotic-like;periodic;complex-regular;periodic;chaotic-like;periodic;chaotic-like;periodic;complex-regular;periodic;complex-regular,0.427073846517,0.421610709633,0.378102064632,3.24020976207,6.84485617085,3.45864996016e-09,0.0576792455514,10,0,0,3,7,0,0,0,0,0
triaxial,heterogeneous_aspherical,0.003,10,10,10,20,mixed,periodic;complex-regular;periodic;complex-regular;periodic;complex-regular;periodic;complex-regular;periodic;complex-regular;periodic;chaotic-like;periodic;chaotic-like;periodic;complex-regular;complex-regular;periodic;periodic;complex-regular,0.244745399332,0.236162114473,0.313995628303,66.8796394011,6.72323713627,0.027377257146,1.60726793289,10,0,0,8,2,0,0,0,0,0
triaxial,heterogeneous_aspherical,0.01,10,10,10,20,mixed,periodic;complex-regular;complex-regular;ambiguous;periodic;complex-regular;periodic;complex-regular;periodic;complex-regular;periodic;chaotic-like;periodic;chaotic-like;periodic;complex-regular;periodic;complex-regular;periodic;chaotic-like,0.316173379549,0.303598920075,0.340359045578,8.16486105455,6.50444431391,0.00957243572027,1.38337399938,9,0,0,7,3,0,0,1,0,0
triaxial,heterogeneous_aspherical,0.03,10,10,10,20,mixed,periodic;chaotic-like;periodic;complex-regular;periodic;chaotic-like;periodic;complex-regular;complex-regular;quasi-periodic;periodic;complex-regular;periodic;chaotic-like;periodic;chaotic-like;quasi-periodic;complex-regular;quasi-periodic;chaotic-like,0.362355984178,0.366844439929,0.369248280022,11.5740169088,6.77984812733,0.0155507598274,0.612137268837,7,3,0,5,5,0,0,0,0,0
triaxial,heterogeneous_aspherical,0.1,10,10,10,20,mixed,chaotic-like;chaotic-like;quasi-periodic;complex-regular;quasi-periodic;chaotic-like;quasi-periodic;chaotic-like;quasi-periodic;chaotic-like;quasi-periodic;complex-regular;quasi-periodic;complex-regular;quasi-periodic;complex-regular;chaotic-like;complex-regular;complex-regular;complex-regular,0.375150748554,0.392604178145,0.396479096459,2.18172249404,7.23860929449,8.1503570886e-09,0.0295401801347,0,7,0,7,6,0,0,0,0,0
triaxial,heterogeneous_aspherical,0.3,10,10,10,20,mixed,quasi-periodic;chaotic-like;quasi-periodic;complex-regular;quasi-periodic;complex-regular;complex-regular;complex-regular;chaotic-like;quasi-periodic;chaotic-like;complex-regular;chaotic-like;chaotic-like;quasi-periodic;chaotic-like;chaotic-like;periodic;quasi-periodic;chaotic-like,0.45665567459,0.458450859919,0.443674201144,1.90948824125,7.14000028491,5.91508585144e-09,0.127955899676,1,6,0,5,8,0,0,0,0,0
triaxial,heterogeneous_aspherical,1.0,10,10,10,20,complex-regular,complex-regular;chaotic-like;chaotic-like;chaotic-like;complex-regular;complex-regular;complex-regular;quasi-periodic;chaotic-like;complex-regular;chaotic-like;complex-regular;complex-regular;chaotic-like;complex-regular;chaotic-like;complex-regular;chaotic-like;complex-regular;complex-regular,0.542454378588,0.529229594451,0.480734403779,5.69147927111,6.80324532217,9.44957534181e-05,0.0651677632197,0,1,0,11,8,0,0,0,0,0
triaxial,heterogeneous_sphere,0.0,10,10,10,20,mixed,periodic;periodic;quasi-periodic;quasi-periodic;complex-regular;complex-regular;complex-regular;complex-regular;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like,0.459027928868,0.47029035986,0.411189774218,135.100143708,7.99995998369,2.22352248697e-09,0.0481661183438,2,2,0,4,12,0,0,0,0,0
triaxial,heterogeneous_sphere,0.0001,10,10,10,20,chaotic-like,chaotic-like;chaotic-like;chaotic-like;complex-regular;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like,0.598842278855,0.635881602304,0.464276982048,185.360836822,7.99448961011,4.4211501326e-09,0.0530882227221,0,0,0,1,19,0,0,0,0,0
triaxial,heterogeneous_sphere,0.0003,10,10,10,20,mixed,periodic;quasi-periodic;chaotic-like;chaotic-like;periodic;quasi-periodic;chaotic-like;chaotic-like;complex-regular;complex-regular;periodic;periodic;chaotic-like;chaotic-like;complex-regular;periodic;quasi-periodic;periodic;chaotic-like;chaotic-like,0.346794928101,0.347611987155,0.348718827537,98.9170249211,7.97614998951,6.33535797509e-09,0.0799379463478,6,3,0,3,8,0,0,0,0,0
triaxial,heterogeneous_sphere,0.001,10,10,10,20,mixed,chaotic-like;complex-regular;periodic;periodic;chaotic-like;chaotic-like;chaotic-like;chaotic-like;periodic;quasi-periodic;chaotic-like;chaotic-like;chaotic-like;chaotic-like;complex-regular;chaotic-like;periodic;quasi-periodic;chaotic-like;chaotic-like,0.417148411913,0.42295176683,0.392180104986,106.114436794,7.95286288138,1.55599932004e-08,0.044395238439,4,2,0,2,12,0,0,0,0,0
triaxial,heterogeneous_sphere,0.003,10,10,10,20,mixed,periodic;quasi-periodic;chaotic-like;chaotic-like;quasi-periodic;periodic;periodic;periodic;chaotic-like;chaotic-like;periodic;periodic;periodic;quasi-periodic;chaotic-like;chaotic-like;chaotic-like;chaotic-like;quasi-periodic;complex-regular,0.385397878406,0.387172496475,0.365691707007,116.147222594,7.77852815552,1.9443166789e-08,0.0364012954181,7,4,0,1,8,0,0,0,0,0
triaxial,heterogeneous_sphere,0.01,10,10,10,20,mixed,periodic;periodic;periodic;quasi-periodic;periodic;chaotic-like;periodic;periodic;chaotic-like;chaotic-like;chaotic-like;chaotic-like;periodic;periodic;periodic;periodic;chaotic-like;chaotic-like;quasi-periodic;complex-regular,0.36255705341,0.353487984634,0.336822911901,150.383769118,7.41386672089,1.13137004385e-08,0.0494565821883,10,2,0,1,7,0,0,0,0,0
triaxial,heterogeneous_sphere,0.03,10,10,10,20,mixed,quasi-periodic;periodic;periodic;chaotic-like;chaotic-like;chaotic-like;periodic;periodic;periodic;periodic;periodic;quasi-periodic;chaotic-like;chaotic-like;periodic;periodic;periodic;quasi-periodic;chaotic-like;chaotic-like,0.377923279293,0.379908625089,0.357150949152,258.593789379,6.74266872466,1.95402416035e-08,0.347609579097,10,3,0,0,7,0,0,0,0,0
triaxial,heterogeneous_sphere,0.1,10,10,10,20,mixed,quasi-periodic;periodic;periodic;periodic;chaotic-like;periodic;quasi-periodic;periodic;periodic;periodic;quasi-periodic;periodic;periodic;periodic;quasi-periodic;periodic;quasi-periodic;periodic;sensitive-regular;periodic,0.171361862065,0.176785017654,0.262892468809,8.85889036041,7.88631301677,1.40149317952e-08,0.0202700911308,13,5,1,0,1,0,0,0,0,0
triaxial,heterogeneous_sphere,0.3,10,10,10,20,mixed,quasi-periodic;periodic;periodic;periodic;chaotic-like;periodic;quasi-periodic;periodic;quasi-periodic;periodic;chaotic-like;periodic;chaotic-like;periodic;chaotic-like;periodic;complex-regular;periodic;chaotic-like;periodic,0.281961658448,0.297198254366,0.315860297725,3.44028247238,7.61600769301,3.12191398844e-09,0.0200641713116,11,3,0,1,5,0,0,0,0,0
triaxial,heterogeneous_sphere,1.0,10,10,10,20,mixed,chaotic-like;periodic;complex-regular;periodic;complex-regular;periodic;complex-regular;periodic;complex-regular;periodic;complex-regular;periodic;chaotic-like;periodic;complex-regular;periodic;chaotic-like;periodic;chaotic-like;periodic,0.318327776837,0.303518583464,0.334143380295,2.07902194235,7.69677988648,3.71618432016e-09,0.153388677723,10,0,0,6,4,0,0,0,0,0
triaxial,homogeneous,0.0,10,10,10,20,chaotic-like,chaotic-like;chaotic-like;quasi-periodic;complex-regular;complex-regular;complex-regular;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;complex-regular;quasi-periodic;chaotic-like;chaotic-like;chaotic-like;chaotic-like,0.508319836141,0.525848020585,0.437934680305,146.986126416,7.99993799698,2.52506869558e-09,0.0441176267213,0,2,0,4,14,0,0,0,0,0
triaxial,homogeneous,0.0001,10,10,10,20,mixed,periodic;quasi-periodic;chaotic-like;chaotic-like;chaotic-like;chaotic-like;quasi-periodic;quasi-periodic;quasi-periodic;quasi-periodic;periodic;periodic;chaotic-like;complex-regular;chaotic-like;chaotic-like;periodic;quasi-periodic;periodic;periodic,0.32521191636,0.322200153185,0.343686081589,100.114798857,7.98618914756,3.35824235533e-09,0.0447476802474,6,6,0,1,7,0,0,0,0,0
triaxial,homogeneous,0.0003,10,10,10,20,chaotic-like,quasi-periodic;quasi-periodic;chaotic-like;chaotic-like;complex-regular;complex-regular;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;complex-regular;chaotic-like;chaotic-like;chaotic-like;chaotic-like,0.531096264791,0.552984052709,0.437375566996,160.518477108,7.957267015,4.96429429244e-09,0.1282704277,0,2,0,3,15,0,0,0,0,0
triaxial,homogeneous,0.001,10,10,10,20,mixed,periodic;periodic;periodic;quasi-periodic;complex-regular;chaotic-like;complex-regular;complex-regular;chaotic-like;chaotic-like;chaotic-like;chaotic-like;periodic;periodic;chaotic-like;chaotic-like;periodic;periodic;periodic;periodic,0.331259798823,0.323701920579,0.344344937765,78.5996885162,7.92840472183,1.00871921994e-08,0.0272533790459,9,1,0,3,7,0,0,0,0,0
triaxial,homogeneous,0.003,10,10,10,20,mixed,chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;chaotic-like;periodic;periodic;chaotic-like;chaotic-like;complex-regular;quasi-periodic;periodic;periodic;chaotic-like;chaotic-like;chaotic-like;complex-regular;quasi-periodic;periodic,0.428200719799,0.435674877964,0.386234979072,135.609420766,7.75899523921,1.6060298019e-08,0.0389774904835,5,2,0,2,11,0,0,0,0,0
triaxial,homogeneous,0.01,10,10,10,20,mixed,periodic;periodic;chaotic-like;chaotic-like;periodic;quasi-periodic;periodic;quasi-periodic;quasi-periodic;complex-regular;chaotic-like;chaotic-like;periodic;periodic;periodic;quasi-periodic;periodic;chaotic-like;quasi-periodic;periodic,0.30318926763,0.285878006413,0.339125994213,87.4453383417,7.62383327433,2.11693596501e-08,0.0291872887526,9,5,0,1,5,0,0,0,0,0
triaxial,homogeneous,0.03,10,10,10,20,mixed,periodic;periodic;chaotic-like;chaotic-like;periodic;periodic;quasi-periodic;quasi-periodic;periodic;complex-regular;periodic;periodic;quasi-periodic;periodic;periodic;quasi-periodic;periodic;periodic;chaotic-like;chaotic-like,0.293880387655,0.290536442376,0.335611280491,1009.66970434,6.89542780469,0.00382449211366,4.93368043451,11,4,0,1,4,0,0,0,0,0
triaxial,homogeneous,0.1,10,10,10,20,mixed,complex-regular;quasi-periodic;sensitive-regular;quasi-periodic;quasi-periodic;quasi-periodic;chaotic-like;periodic;chaotic-like;quasi-periodic;complex-regular;complex-regular;periodic;quasi-periodic;periodic;complex-regular;periodic;sensitive-regular;quasi-periodic;periodic,0.250533903676,0.26669873901,0.324245578254,6.04748509955,7.51112411202,1.37327715396e-08,0.0240656179896,5,7,2,4,2,0,0,0,0,0
triaxial,homogeneous,0.3,10,10,10,20,mixed,quasi-periodic;complex-regular;quasi-periodic;chaotic-like;quasi-periodic;quasi-periodic;chaotic-like;chaotic-like;chaotic-like;chaotic-like;periodic;periodic;chaotic-like;quasi-periodic;quasi-periodic;chaotic-like;quasi-periodic;complex-regular;chaotic-like;complex-regular,0.445685500734,0.483578498553,0.416012633939,4.21624177228,6.61999842329,7.09148089612e-09,0.022064889433,2,7,0,3,8,0,0,0,0,0
triaxial,homogeneous,1.0,10,10,10,20,complex-regular,complex-regular;complex-regular;complex-regular;complex-regular;chaotic-like;complex-regular;complex-regular;quasi-periodic;complex-regular;chaotic-like;complex-regular;chaotic-like;chaotic-like;chaotic-like;chaotic-like;complex-regular;complex-regular;complex-regular;chaotic-like;chaotic-like,0.488161958637,0.500652654932,0.451655957351,1.61340152348,6.88430273241,4.79343085109e-09,0.0827821737005,0,1,0,11,8,0,0,0,0,0
